,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.8559322033898306,0.6694915254237288,0.5932203389830508,0.5084745762711864,0.3898305084745763,0.3135593220338983,0.2288135593220339,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥5%,0.8559322033898306,0.6694915254237288,0.5932203389830508,0.5084745762711864,0.3898305084745763,0.3135593220338983,0.2288135593220339,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥10%,0.8389830508474576,0.6610169491525424,0.5932203389830508,0.5084745762711864,0.3898305084745763,0.3135593220338983,0.2288135593220339,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥15%,0.8305084745762712,0.652542372881356,0.5847457627118644,0.5,0.3813559322033898,0.3050847457627119,0.2288135593220339,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥20%,0.8220338983050848,0.6440677966101694,0.576271186440678,0.4915254237288136,0.3813559322033898,0.3050847457627119,0.2288135593220339,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥25%,0.7627118644067796,0.6016949152542372,0.5423728813559322,0.4576271186440678,0.3559322033898305,0.288135593220339,0.22033898305084745,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥30%,0.7372881355932204,0.5847457627118644,0.5254237288135594,0.4406779661016949,0.3474576271186441,0.288135593220339,0.22033898305084745,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥35%,0.7288135593220338,0.576271186440678,0.5169491525423728,0.4406779661016949,0.3474576271186441,0.288135593220339,0.22033898305084745,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥40%,0.7203389830508474,0.5677966101694916,0.5084745762711864,0.4322033898305085,0.3474576271186441,0.288135593220339,0.22033898305084745,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥45%,0.6779661016949152,0.5338983050847458,0.4830508474576271,0.4067796610169492,0.3220338983050847,0.2627118644067797,0.22033898305084745,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
speedup≥50%,0.6779661016949152,0.5338983050847458,0.4830508474576271,0.4067796610169492,0.3220338983050847,0.2627118644067797,0.22033898305084745,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.11016949152542373
