,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.819672131147541,0.319672131147541,0.18032786885245902,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥5%,0.7950819672131147,0.30327868852459017,0.1721311475409836,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥10%,0.7868852459016393,0.30327868852459017,0.1721311475409836,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥15%,0.7213114754098361,0.29508196721311475,0.1721311475409836,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥20%,0.680327868852459,0.2786885245901639,0.1557377049180328,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥25%,0.6557377049180327,0.2786885245901639,0.1557377049180328,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥30%,0.6557377049180327,0.2786885245901639,0.1557377049180328,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥35%,0.6147540983606558,0.27049180327868855,0.1557377049180328,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥40%,0.5901639344262295,0.26229508196721313,0.14754098360655737,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥45%,0.5819672131147541,0.26229508196721313,0.14754098360655737,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥50%,0.5491803278688525,0.2459016393442623,0.14754098360655737,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0
